Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2
2014.03,5.5,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services"
2015.03,4.5,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services"
2016.03,5.2,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services"
2017.03,4.8,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services"
2018.03,7.6,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services"
2019.03,7.3,PROVISIONAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services"
1996.03,1000,FINAL,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
1997.03,1244,FINAL,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
1998.03,1289,FINAL,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
1999.03,1395,FINAL,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2000.03,1356,FINAL,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2001.03,1452,FINAL,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2002.03,1546,FINAL,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2003.03,1573,FINAL,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2004.03,1696,FINAL,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2005.03,1793,FINAL,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2006.03,1913,FINAL,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2007.03,2145,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2008.03,2388,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2009.03,2528,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2010.03,2657,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2011.03,2705,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2012.03,2769,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2013.03,2849,FINAL,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2014.03,3002,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2015.03,3068,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2016.03,3234,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2017.03,3435,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2018.03,3601,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2019.03,3748,PROVISIONAL,Index,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
1997.03,24.4,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
1998.03,3.6,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
1999.03,8.2,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2000.03,-2.8,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2001.03,7.1,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2002.03,6.5,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2003.03,1.7,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2004.03,7.9,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2005.03,5.7,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2006.03,6.7,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2007.03,12.1,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2008.03,11.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2009.03,5.9,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2010.03,5.1,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2011.03,1.8,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2012.03,2.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2013.03,2.9,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2014.03,5.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2015.03,2.2,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2016.03,5.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2017.03,6.2,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2018.03,4.8,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
2019.03,4.1,PROVISIONAL,Percent,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services
1996.03,1000,FINAL,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
1997.03,1037,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
1998.03,1061,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
1999.03,1084,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2000.03,1115,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2001.03,1152,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2002.03,1191,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2003.03,1228,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2004.03,1286,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2005.03,1343,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2006.03,1404,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2007.03,1452,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2008.03,1514,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2009.03,1567,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2010.03,1578,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2011.03,1581,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2012.03,1607,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2013.03,1641,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2014.03,1684,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2015.03,1730,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2016.03,1769,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2017.03,1827,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2018.03,1895,REVISED,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
2019.03,1960,PROVISIONAL,Index,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Capital inputs index, measured sector (ANZSIC06)",
1997.03,3.7,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
1998.03,2.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
1999.03,2.1,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
2000.03,2.9,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
2001.03,3.3,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
2002.03,3.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
2003.03,3.1,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
2004.03,4.8,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
2005.03,4.4,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
2006.03,4.5,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
2007.03,3.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
2008.03,4.3,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
2009.03,3.4,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
2010.03,0.7,FINAL,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
2011.03,0.2,REVISED,Percent,Productivity Statistics - PRD,Productivity Input Series (ANZSIC06),"Annual percentage change, capital inputs index, measured sector (ANZSIC06)",
